Date,Volume,Close,Average,,,,,,,,,,
30/04/2020,"117,338,841", $290.48 ,283.889,,,,,,,,,,
01/05/2020,"125,180,028", $282.79 ,283.504,,,,,,,,,,
04/05/2020,"80,873,213", $283.57 ,283.702,,,,,,,,,,
05/05/2020,"79,569,938", $286.19 ,285.017,,,,,,,,,,
06/05/2020,"72,695,613", $284.25 ,285.532,,,,,,,,,,
07/05/2020,"75,250,412", $287.68 ,286.392,,,,,,,,,,
08/05/2020,"75,505,043", $292.44 ,287.339,,,,,,,,,,
11/05/2020,"76,736,733", $292.50 ,287.884,,,,,,,,,,
12/05/2020,"95,870,786", $286.67 ,287.978,,,,,,,,,,
13/05/2020,"144,721,099", $281.60 ,286.817,,,,,,,,,,
14/05/2020,"121,977,890", $284.97 ,286.266,,,,,,,,,,
15/05/2020,"105,703,283", $286.28 ,286.615,,,,,,,,,,
18/05/2020,"117,324,103", $295.00 ,287.758,,,,,,,,,,
19/05/2020,"95,189,316", $291.97 ,288.336,,,,,,,,,,
20/05/2020,"85,861,691", $296.93 ,289.604,,,,,,,,,,
21/05/2020,"78,293,925", $294.88 ,290.324,,,,,,,,,,
22/05/2020,"62,458,310", $295.44 ,290.624,,,,,,,,,,
26/05/2020,"88,073,493", $299.08 ,291.282,,,,,,,,,,
27/05/2020,"103,390,679", $303.53 ,292.968,,,,,,,,,,
28/05/2020,"88,552,351", $302.97 ,295.105,,,,,,,,,,
29/05/2020,"117,581,262", $304.32 ,297.04,,,,,,,,,,
01/06/2020,"56,779,836", $305.55 ,298.967,,,,,,,,,,
02/06/2020,"74,267,162", $308.08 ,300.275,,,,,,,,,,
03/06/2020,"90,630,324", $312.18 ,302.296,,,,,,,,,,
04/06/2020,"75,014,444", $311.36 ,303.739,,,,,,,,,,
05/06/2020,"149,867,415", $319.34 ,306.185,,,,,,,,,,
08/06/2020,"72,703,526", $323.20 ,308.961,,,,,,,,,,
09/06/2020,"76,645,992", $320.79 ,311.132,,,,,,,,,,
10/06/2020,"93,319,538", $319.00 ,312.679,,,,,,,,,,
11/06/2020,"206,735,660", $300.61 ,312.443,,,,,,,,,,
12/06/2020,"192,744,964", $304.21 ,312.432,,,,,,,,,,
15/06/2020,"133,586,814", $307.05 ,312.582,,,,,,,,,,
16/06/2020,"136,223,614", $312.96 ,313.07,,,,,,,,,,
17/06/2020,"81,693,952", $311.66 ,313.018,,,,,,,,,,
18/06/2020,"76,186,096", $311.78 ,313.06,,,,,,,,,,
19/06/2020,"126,121,914", $308.64 ,311.99,,,,,,,,,,
22/06/2020,"72,883,158", $310.62 ,310.732,,,,,,,,,,
23/06/2020,"67,707,723", $312.05 ,309.858,,,,,,,,,,
24/06/2020,"129,317,686", $304.09 ,308.367,,,,,,,,,,
25/06/2020,"88,258,569", $307.35 ,309.041,,,,,,,,,,
26/06/2020,"127,197,373", $300.05 ,308.625,,,,,,,,,,
29/06/2020,"79,003,924", $304.46 ,308.366,,,,,,,,,,
30/06/2020,"113,394,772", $308.36 ,307.906,,,,,,,,,,
01/07/2020,"72,396,542", $310.52 ,307.792,,,,,,,,,,
02/07/2020,"68,377,238", $312.23 ,307.837,,,,,,,,,,
06/07/2020,"60,617,606", $317.05 ,308.678,,,,,,,,,,
07/07/2020,"82,909,963", $313.78 ,308.994,,,,,,,,,,
08/07/2020,"53,856,770", $316.18 ,309.407,,,,,,,,,,
09/07/2020,"83,354,158", $314.38 ,310.436,,,,,,,,,,
10/07/2020,"56,651,290", $317.59 ,311.46,,,,,,,,,,
13/07/2020,"101,590,824", $314.84 ,312.939,,,,,,,,,,
14/07/2020,"91,205,490", $318.92 ,314.385,,,,,,,,,,
15/07/2020,"83,385,464", $321.85 ,315.734,,,,,,,,,,
16/07/2020,"53,974,434", $320.79 ,316.761,,,,,,,,,,
17/07/2020,"61,136,347", $321.72 ,317.71,,,,,,,,,,
20/07/2020,"55,842,672", $324.32 ,318.437,,,,,,,,,,
21/07/2020,"56,880,360", $325.01 ,319.56,,,,,,,,,,
22/07/2020,"57,329,150", $326.86 ,320.628,,,,,,,,,,
23/07/2020,"75,285,546", $322.96 ,321.486,,,,,,,,,,
24/07/2020,"68,692,211", $320.88 ,321.815,,,,,,,,,,
27/07/2020,"47,870,031", $323.22 ,322.653,,,,,,,,,,
28/07/2020,"57,494,979", $321.17 ,322.878,,,,,,,,,,
29/07/2020,"48,454,159", $325.12 ,323.205,,,,,,,,,,
30/07/2020,"60,600,258", $323.96 ,323.522,,,,,,,,,,
31/07/2020,"83,325,731", $326.52 ,324.002,,,,,,,,,,
03/08/2020,"51,516,103", $328.79 ,324.449,,,,,,,,,,
04/08/2020,"41,329,901", $330.06 ,324.954,,,,,,,,,,
05/08/2020,"41,702,908", $332.11 ,325.479,,,,,,,,,,
06/08/2020,"43,280,336", $334.33 ,326.616,,,,,,,,,,
07/08/2020,"56,852,793", $334.57 ,327.985,,,,,,,,,,
10/08/2020,"43,062,060", $335.57 ,329.22,,,,,,,,,,
11/08/2020,"68,808,338", $332.80 ,330.383,,,,,,,,,,
12/08/2020,"53,350,794", $337.44 ,331.615,,,,,,,,,,
13/08/2020,"41,337,904", $336.83 ,332.902,,,,,,,,,,
14/08/2020,"46,477,667", $336.84 ,333.934,,,,,,,,,,
17/08/2020,"34,894,667", $337.91 ,334.846,,,,,,,,,,
18/08/2020,"38,278,301", $338.64 ,335.704,,,,,,,,,,
19/08/2020,"67,498,620", $337.23 ,336.216,,,,,,,,,,
20/08/2020,"41,350,941", $338.28 ,336.611,,,,,,,,,,
21/08/2020,"53,909,704", $339.48 ,337.102,,,,,,,,,,
24/08/2020,"48,092,491", $342.92 ,337.837,,,,,,,,,,
25/08/2020,"38,064,545", $344.12 ,338.969,,,,,,,,,,
26/08/2020,"50,168,354", $347.57 ,339.982,,,,,,,,,,
27/08/2020,"57,374,083", $348.33 ,341.132,,,,,,,,,,
28/08/2020,"48,588,940", $350.58 ,342.506,,,,,,,,,,
31/08/2020,"65,244,995", $349.31 ,343.646,,,,,,,,,,
01/09/2020,"54,535,112", $352.60 ,345.042,,,,,,,,,,
02/09/2020,"68,508,930", $357.70 ,347.089,,,,,,,,,,
03/09/2020,"145,115,207", $345.39 ,347.8,,,,,,,,,,
04/09/2020,"138,383,455", $342.57 ,348.109,,,,,,,,,,
08/09/2020,"111,273,629", $333.21 ,347.138,,,,,,,,,,
09/09/2020,"89,858,937", $339.79 ,346.705,,,,,,,,,,
10/09/2020,"89,633,524", $333.89 ,345.337,,,,,,,,,,
11/09/2020,"83,511,683", $334.06 ,343.91,,,,,,,,,,
14/09/2020,"64,997,412", $338.46 ,342.698,,,,,,,,,,
15/09/2020,"52,019,931", $340.17 ,341.784,,,,,,,,,,
16/09/2020,"81,279,290", $338.82 ,340.406,,,,,,,,,,
17/09/2020,"90,257,086", $335.84 ,338.22,,,,,,,,,,
18/09/2020,"101,677,189", $330.65 ,336.746,,,,,,,,,,
21/09/2020,"97,879,221", $326.97 ,335.186,,,,,,,,,,
22/09/2020,"63,066,640", $330.30 ,334.895,,,,,,,,,,
23/09/2020,"91,137,617", $322.64 ,333.18,,,,,,,,,,
24/09/2020,"76,234,550", $323.50 ,332.141,,,,,,,,,,
25/09/2020,"69,268,726", $328.73 ,331.608,,,,,,,,,,
28/09/2020,"63,990,179", $334.19 ,331.181,,,,,,,,,,
29/09/2020,"50,714,424", $332.37 ,330.401,,,,,,,,,,
30/09/2020,"101,666,421", $334.89 ,330.008,,,,,,,,,,
01/10/2020,"85,850,841", $337.04 ,330.128,,,,,,,,,,
02/10/2020,"88,218,609", $333.84 ,330.447,,,,,,,,,,
05/10/2020,"45,218,740", $339.76 ,331.726,,,,,,,,,,
06/10/2020,"88,390,610", $334.93 ,332.189,,,,,,,,,,
07/10/2020,"56,460,813", $340.76 ,334.001,,,,,,,,,,
08/10/2020,"44,126,652", $343.78 ,336.029,,,,,,,,,,
09/10/2020,"58,810,100", $346.85 ,337.841,,,,,,,,,,
12/10/2020,"74,936,609", $352.43 ,339.665,,,,,,,,,,
13/10/2020,"71,637,119", $350.13 ,341.441,,,,,,,,,,
14/10/2020,"57,366,677", $347.93 ,342.745,,,,,,,,,,
15/10/2020,"59,831,888", $347.50 ,343.791,,,,,,,,,,
16/10/2020,"87,614,753", $347.29 ,345.136,,,,,,,,,,
19/10/2020,"67,262,265", $342.01 ,345.361,,,,,,,,,,
20/10/2020,"59,391,059", $343.38 ,346.206,,,,,,,,,,
21/10/2020,"62,456,457", $342.73 ,346.403,,,,,,,,,,
22/10/2020,"54,889,545", $344.61 ,346.486,,,,,,,,,,
23/10/2020,"48,698,245", $345.78 ,346.379,,,,,,,,,,
26/10/2020,"91,473,002", $339.39 ,345.075,,,,,,,,,,
27/10/2020,"65,994,108", $338.22 ,343.884,,,,,,,,,,
28/10/2020,"127,094,307", $326.66 ,341.757,,,,,,,,,,
29/10/2020,"90,597,689", $329.98 ,340.005,,,,,,,,,,
30/10/2020,"119,227,532", $326.54 ,337.93,,,,,,,,,,
02/11/2020,"85,341,101", $330.20 ,336.749,,,,,,,,,,
03/11/2020,"89,719,131", $336.03 ,336.014,,,,,,,,,,
04/11/2020,"125,929,158", $343.54 ,336.095,,,,,,,,,,
05/11/2020,"80,783,263", $350.24 ,336.658,,,,,,,,,,
06/11/2020,"73,823,374", $350.16 ,337.096,,,,,,,,,,
09/11/2020,"170,080,070", $354.56 ,338.613,,,,,,,,,,
10/11/2020,"83,908,364", $354.04 ,340.195,,,,,,,,,,
11/11/2020,"57,805,672", $356.67 ,343.196,,,,,,,,,,
12/11/2020,"66,633,604", $353.21 ,345.519,,,,,,,,,,
13/11/2020,"62,408,284", $358.10 ,348.675,,,,,,,,,,
16/11/2020,"73,452,553", $362.57 ,351.912,,,,,,,,,,
17/11/2020,"66,111,009", $360.62 ,354.371,,,,,,,,,,
18/11/2020,"67,244,107", $356.28 ,355.645,,,,,,,,,,
19/11/2020,"58,028,076", $357.78 ,356.399,,,,,,,,,,
20/11/2020,"66,993,990", $355.33 ,356.916,,,,,,,,,,
23/11/2020,"63,230,608", $357.46 ,357.206,,,,,,,,,,
24/11/2020,"61,290,777", $363.22 ,358.124,,,,,,,,,,
25/11/2020,"45,330,890", $362.66 ,358.723,,,,,,,,,,
27/11/2020,"28,499,309", $363.67 ,359.769,,,,,,,,,,
30/11/2020,"80,850,053", $362.06 ,360.165,,,,,,,,,,
01/12/2020,"73,072,325", $366.02 ,360.51,,,,,,,,,,
02/12/2020,"43,711,090", $366.79 ,361.127,,,,,,,,,,
03/12/2020,"62,881,998", $366.69 ,362.168,,,,,,,,,,
04/12/2020,"49,794,514", $369.85 ,363.375,,,,,,,,,,
07/12/2020,"46,968,884", $369.09 ,364.751,,,,,,,,,,
08/12/2020,"42,458,859", $370.17 ,366.022,,,,,,,,,,
09/12/2020,"71,996,963", $366.85 ,366.385,,,,,,,,,,
10/12/2020,"57,735,353", $366.73 ,366.792,,,,,,,,,,
11/12/2020,"57,302,922", $366.30 ,367.055,,,,,,,,,,
14/12/2020,"69,216,174", $364.66 ,367.315,,,,,,,,,,
15/12/2020,"64,071,099", $369.59 ,367.672,,,,,,,,,,
16/12/2020,"57,275,057", $370.17 ,368.01,,,,,,,,,,
17/12/2020,"62,660,678", $372.24 ,368.565,,,,,,,,,,
18/12/2020,"118,887,114", $369.18 ,368.498,,,,,,,,,,
21/12/2020,"96,386,745", $367.86 ,368.375,,,,,,,,,,
22/12/2020,"46,469,939", $367.24 ,368.082,,,,,,,,,,
23/12/2020,"46,201,402", $367.57 ,368.154,,,,,,,,,,
24/12/2020,"26,457,853", $369.00 ,368.381,,,,,,,,,,
28/12/2020,"39,000,402", $372.17 ,368.968,,,,,,,,,,
29/12/2020,"53,680,451", $371.46 ,369.648,,,,,,,,,,
30/12/2020,"49,137,058", $371.99 ,369.888,,,,,,,,,,
31/12/2020,"76,312,899", $373.88 ,370.259,,,,,,,,,,
04/01/2021,"106,392,218", $368.79 ,369.914,,,,,,,,,,
05/01/2021,"66,426,229", $371.33 ,370.129,,,,,,,,,,
06/01/2021,"102,122,160", $373.55 ,370.698,,,,,,,,,,
07/01/2021,"66,753,960", $379.10 ,371.884,,,,,,,,,,
08/01/2021,"71,330,935", $381.26 ,373.253,,,,,,,,,,
11/01/2021,"51,176,719", $378.69 ,374.222,,,,,,,,,,
12/01/2021,"51,683,119", $378.77 ,374.882,,,,,,,,,,
13/01/2021,"44,546,625", $379.79 ,375.715,,,,,,,,,,
14/01/2021,"49,989,113", $378.46 ,376.362,,,,,,,,,,
15/01/2021,"107,159,962", $375.70 ,376.544,,,,,,,,,,
19/01/2021,"51,233,300", $378.65 ,377.53,,,,,,,,,,
20/01/2021,"61,836,062", $383.89 ,378.786,,,,,,,,,,
21/01/2021,"47,955,809", $384.24 ,379.855,,,,,,,,,,
22/01/2021,"52,136,931", $382.88 ,380.233,,,,,,,,,,
25/01/2021,"70,401,971", $384.39 ,380.546,,,,,,,,,,
26/01/2021,"42,665,281", $383.79 ,381.056,,,,,,,,,,
27/01/2021,"123,351,078", $374.41 ,380.62,,,,,,,,,,
28/01/2021,"94,198,104", $377.63 ,380.404,,,,,,,,,,
29/01/2021,"126,765,121", $370.07 ,379.565,,,,,,,,,,
01/02/2021,"75,817,597", $376.23 ,379.618,,,,,,,,,,
02/02/2021,"64,450,662", $381.55 ,379.908,,,,,,,,,,
03/02/2021,"52,427,090", $381.85 ,379.704,,,,,,,,,,
04/02/2021,"47,142,555", $386.19 ,379.899,,,,,,,,,,
05/02/2021,"48,669,773", $387.71 ,380.382,,,,,,,,,,
08/02/2021,"38,365,185", $390.51 ,380.994,,,,,,,,,,
09/02/2021,"35,551,059", $390.25 ,381.64,,,,,,,,,,
10/02/2021,"59,154,370", $390.08 ,383.207,,,,,,,,,,
11/02/2021,"42,913,288", $390.71 ,384.515,,,,,,,,,,
12/02/2021,"50,593,270", $392.64 ,386.772,,,,,,,,,,
16/02/2021,"50,972,366", $392.30 ,388.379,,,,,,,,,,
17/02/2021,"52,806,681", $392.39 ,389.463,,,,,,,,,,
18/02/2021,"59,712,773", $390.72 ,390.35,,,,,,,,,,
19/02/2021,"83,240,971", $390.03 ,390.734,,,,,,,,,,
22/02/2021,"67,414,170", $387.03 ,390.666,,,,,,,,,,
23/02/2021,"107,284,127", $387.50 ,390.365,,,,,,,,,,
24/02/2021,"72,433,946", $391.77 ,390.517,,,,,,,,,,
25/02/2021,"146,670,499", $382.33 ,389.742,,,,,,,,,,
26/02/2021,"152,701,639", $380.36 ,388.707,,,,,,,,,,
01/03/2021,"105,348,798", $389.58 ,388.401,,,,,,,,,,
02/03/2021,"79,595,332", $386.54 ,387.825,,,,,,,,,,
03/03/2021,"119,940,211", $381.42 ,386.728,,,,,,,,,,
04/03/2021,"183,433,020", $376.70 ,385.326,,,,,,,,,,
05/03/2021,"152,039,624", $383.63 ,384.686,,,,,,,,,,
08/03/2021,"123,149,245", $381.72 ,384.155,,,,,,,,,,
09/03/2021,"113,633,556", $387.17 ,384.122,,,,,,,,,,
10/03/2021,"109,899,410", $389.58 ,383.903,,,,,,,,,,
11/03/2021,"86,245,040", $393.53 ,385.023,,,,,,,,,,
12/03/2021,"64,653,565", $394.06 ,386.393,,,,,,,,,,
15/03/2021,"73,592,302", $396.41 ,387.076,,,,,,,,,,
16/03/2021,"73,722,506", $395.91 ,388.013,,,,,,,,,,
17/03/2021,"97,959,265", $397.26 ,389.597,,,,,,,,,,
18/03/2021,"115,349,101", $391.48 ,391.075,,,,,,,,,,
19/03/2021,"113,624,490", $389.48 ,391.66,,,,,,,,,,
22/03/2021,"73,778,646", $392.59 ,392.747,,,,,,,,,,
23/03/2021,"90,686,552", $389.50 ,392.98,,,,,,,,,,
24/03/2021,"97,588,644", $387.52 ,392.774,,,,,,,,,,
25/03/2021,"116,128,622", $389.70 ,392.391,,,,,,,,,,
26/03/2021,"114,409,114", $395.98 ,392.583,,,,,,,,,,
29/03/2021,"108,107,626", $395.78 ,392.52,,,,,,,,,,
30/03/2021,"76,262,249", $394.73 ,392.402,,,,,,,,,,
31/03/2021,"112,734,214", $396.33 ,392.309,,,,,,,,,,
01/04/2021,"99,682,876", $400.61 ,393.222,,,,,,,,,,
05/04/2021,"91,684,764", $406.36 ,394.91,,,,,,,,,,
06/04/2021,"62,020,953", $406.12 ,396.263,,,,,,,,,,
07/04/2021,"55,836,280", $406.59 ,397.972,,,,,,,,,,
08/04/2021,"57,863,114", $408.52 ,400.072,,,,,,,,,,
09/04/2021,"61,104,559", $411.49 ,402.251,,,,,,,,,,
12/04/2021,"56,704,899", $411.64 ,403.817,,,,,,,,,,
13/04/2021,"56,550,988", $412.86 ,405.525,,,,,,,,,,
14/04/2021,"61,659,907", $411.45 ,407.197,,,,,,,,,,
15/04/2021,"60,229,842", $415.87 ,409.151,,,,,,,,,,
16/04/2021,"82,037,278", $417.26 ,410.816,,,,,,,,,,
19/04/2021,"78,498,496", $415.21 ,411.701,,,,,,,,,,
20/04/2021,"81,851,828", $412.17 ,412.306,,,,,,,,,,
21/04/2021,"66,792,983", $416.07 ,413.254,,,,,,,,,,
22/04/2021,"97,582,788", $412.27 ,413.629,,,,,,,,,,
23/04/2021,"73,276,195", $416.74 ,414.154,,,,,,,,,,
26/04/2021,"52,182,392", $417.61 ,414.751,,,,,,,,,,
27/04/2021,"51,303,056", $417.52 ,415.217,,,,,,,,,,
28/04/2021,"51,238,854", $417.40 ,415.812,,,,,,,,,,
29/04/2021,"78,544,329", $420.06 ,416.231,,,,,,,,,,
30/04/2021,"85,527,030", $417.30 ,416.235,,,,,,,,,,
03/05/2021,"68,128,289", $418.20 ,416.534,,,,,,,,,,
04/05/2021,"101,591,166", $415.62 ,416.879,,,,,,,,,,
05/05/2021,"60,284,659", $415.75 ,416.847,,,,,,,,,,
06/05/2021,"74,321,368", $419.07 ,417.527,,,,,,,,,,
07/05/2021,"67,733,790", $422.12 ,418.065,,,,,,,,,,
10/05/2021,"81,852,446", $417.94 ,418.098,,,,,,,,,,
11/05/2021,"116,887,975", $414.21 ,417.767,,,,,,,,,,
12/05/2021,"134,811,046", $405.41 ,416.568,,,,,,,,,,
13/05/2021,"106,393,963", $410.28 ,415.59,,,,,,,,,,
14/05/2021,"82,201,629", $416.58 ,415.518,,,,,,,,,,
17/05/2021,"65,129,221", $415.52 ,415.25,,,,,,,,,,
18/05/2021,"59,810,238", $411.94 ,414.882,,,,,,,,,,
19/05/2021,"106,467,052", $410.86 ,414.393,,,,,,,,,,
20/05/2021,"78,022,218", $415.28 ,414.014,,,,,,,,,,
21/05/2021,"76,578,662", $414.94 ,413.296,,,,,,,,,,
24/05/2021,"51,376,702", $419.17 ,413.419,,,,,,,,,,
25/05/2021,"57,451,396", $418.24 ,413.822,,,,,,,,,,
26/05/2021,"43,088,618", $419.07 ,415.188,,,,,,,,,,
27/05/2021,"56,707,677", $419.29 ,416.089,,,,,,,,,,
28/05/2021,"58,520,164", $420.04 ,416.435,,,,,,,,,,
01/06/2021,"54,216,625", $419.67 ,416.85,,,,,,,,,,
02/06/2021,"49,097,061", $420.33 ,417.689,,,,,,,,,,
03/06/2021,"58,138,763", $418.77 ,418.48,,,,,,,,,,
04/06/2021,"55,938,789", $422.60 ,419.212,,,,,,,,,,
07/06/2021,"51,555,032", $422.19 ,419.937,,,,,,,,,,
08/06/2021,"47,134,279", $422.28 ,420.248,,,,,,,,,,
09/06/2021,"48,436,342", $421.65 ,420.589,,,,,,,,,,
10/06/2021,"51,020,147", $423.61 ,421.043,,,,,,,,,,
11/06/2021,"43,760,801", $424.31 ,421.545,,,,,,,,,,
14/06/2021,"42,358,478", $425.26 ,422.067,,,,,,,,,,
15/06/2021,"51,508,508", $424.48 ,422.548,,,,,,,,,,
16/06/2021,"80,386,082", $422.11 ,422.726,,,,,,,,,,
17/06/2021,"90,949,659", $421.97 ,423.046,,,,,,,,,,
18/06/2021,"118,676,302", $414.92 ,422.278,,,,,,,,,,
21/06/2021,"72,822,028", $420.86 ,422.145,,,,,,,,,,
22/06/2021,"57,700,303", $423.11 ,422.228,,,,,,,,,,
23/06/2021,"49,445,414", $422.60 ,422.323,,,,,,,,,,
24/06/2021,"45,110,288", $425.10 ,422.472,,,,,,,,,,
25/06/2021,"58,129,525", $426.61 ,422.702,,,,,,,,,,
28/06/2021,"53,159,581", $427.47 ,422.923,,,,,,,,,,
29/06/2021,"35,970,515", $427.70 ,423.245,,,,,,,,,,
30/06/2021,"64,827,858", $428.06 ,423.84,,,,,,,,,,
01/07/2021,"53,441,027", $430.43 ,424.686,,,,,,,,,,
02/07/2021,"57,697,668", $433.72 ,426.566,,,,,,,,,,
06/07/2021,"68,710,419", $432.93 ,427.773,,,,,,,,,,
07/07/2021,"63,549,456", $434.46 ,428.908,,,,,,,,,,
08/07/2021,"97,595,232", $430.92 ,429.74,,,,,,,,,,
09/07/2021,"76,238,584", $435.52 ,430.782,,,,,,,,,,
12/07/2021,"52,889,585", $437.08 ,431.829,,,,,,,,,,
13/07/2021,"52,911,312", $435.59 ,432.641,,,,,,,,,,
14/07/2021,"64,130,352", $436.24 ,433.495,,,,,,,,,,
15/07/2021,"55,126,358", $434.75 ,434.164,,,,,,,,,,
16/07/2021,"75,874,662", $431.34 ,434.255,,,,,,,,,,
19/07/2021,"147,987,000", $424.97 ,433.38,,,,,,,,,,
20/07/2021,"99,608,174", $431.06 ,433.193,,,,,,,,,,
21/07/2021,"64,724,389", $434.55 ,433.202,,,,,,,,,,
22/07/2021,"47,878,539", $435.46 ,433.656,,,,,,,,,,
23/07/2021,"63,766,637", $439.94 ,434.098,,,,,,,,,,
26/07/2021,"43,719,187", $441.02 ,434.492,,,,,,,,,,
27/07/2021,"67,397,137", $439.01 ,434.834,,,,,,,,,,
28/07/2021,"52,472,360", $438.83 ,435.093,,,,,,,,,,
29/07/2021,"47,435,342", $440.65 ,435.683,,,,,,,,,,
30/07/2021,"68,951,202", $438.51 ,436.4,,,,,,,,,,
02/08/2021,"58,783,297", $437.59 ,437.662,,,,,,,,,,
03/08/2021,"58,053,896", $441.15 ,438.671,,,,,,,,,,
04/08/2021,"46,732,212", $438.98 ,439.114,,,,,,,,,,
05/08/2021,"38,969,659", $441.76 ,439.744,,,,,,,,,,
06/08/2021,"46,930,008", $442.49 ,439.999,,,,,,,,,,
09/08/2021,"41,222,585", $442.13 ,440.11,,,,,,,,,,
10/08/2021,"43,339,275", $442.68 ,440.477,,,,,,,,,,
11/08/2021,"44,034,340", $443.78 ,440.972,,,,,,,,,,
12/08/2021,"38,942,418", $445.11 ,441.418,,,,,,,,,,
13/08/2021,"39,470,251", $445.92 ,442.159,,,,,,,,,,
16/08/2021,"73,930,864", $446.97 ,443.097,,,,,,,,,,
17/08/2021,"92,673,933", $444.04 ,443.386,,,,,,,,,,
18/08/2021,"89,351,931", $439.18 ,443.406,,,,,,,,,,
19/08/2021,"92,812,246", $439.86 ,443.216,,,,,,,,,,
20/08/2021,"72,008,712", $443.36 ,443.303,,,,,,,,,,
23/08/2021,"54,973,038", $447.26 ,443.816,,,,,,,,,,
24/08/2021,"38,744,714", $447.97 ,444.345,,,,,,,,,,
25/08/2021,"40,529,711", $448.91 ,444.858,,,,,,,,,,
26/08/2021,"57,829,572", $446.26 ,444.973,,,,,,,,,,
27/08/2021,"77,235,113", $450.25 ,445.406,,,,,,,,,,
30/08/2021,"48,357,355", $452.23 ,445.932,,,,,,,,,,
31/08/2021,"59,300,213", $451.56 ,446.684,,,,,,,,,,
01/09/2021,"48,721,378", $451.80 ,447.946,,,,,,,,,,
02/09/2021,"42,830,867", $453.19 ,449.279,,,,,,,,,,
03/09/2021,"47,234,364", $453.08 ,450.251,,,,,,,,,,
07/09/2021,"51,671,534", $451.46 ,450.671,,,,,,,,,,
08/09/2021,"56,181,907", $450.91 ,450.965,,,,,,,,,,
09/09/2021,"57,970,407", $448.98 ,450.972,,,,,,,,,,
10/09/2021,"89,948,174", $445.44 ,450.89,,,,,,,,,,
13/09/2021,"83,738,649", $446.58 ,450.523,,,,,,,,,,
14/09/2021,"78,197,140", $444.17 ,449.717,,,,,,,,,,
15/09/2021,"78,792,222", $447.88 ,449.349,,,,,,,,,,
16/09/2021,"77,786,735", $447.17 ,448.886,,,,,,,,,,
17/09/2021,"118,425,037", $441.40 ,447.707,,,,,,,,,,
20/09/2021,"166,445,534", $434.04 ,445.803,,,,,,,,,,
21/09/2021,"92,526,112", $433.63 ,444.02,,,,,,,,,,
22/09/2021,"102,350,143", $437.86 ,442.715,,,,,,,,,,
23/09/2021,"76,395,981", $443.18 ,442.135,,,,,,,,,,
24/09/2021,"62,094,837", $443.91 ,441.982,,,,,,,,,,
27/09/2021,"61,371,108", $442.64 ,441.588,,,,,,,,,,
28/09/2021,"130,436,306", $433.72 ,440.543,,,,,,,,,,
29/09/2021,"82,329,213", $434.45 ,439.2,,,,,,,,,,
30/09/2021,"140,505,979", $429.14 ,437.397,,,,,,,,,,
01/10/2021,"129,240,106", $434.24 ,436.681,,,,,,,,,,
04/10/2021,"128,569,957", $428.64 ,436.141,,,,,,,,,,
05/10/2021,"90,682,520", $433.10 ,436.088,,,,,,,,,,
06/10/2021,"113,032,245", $434.90 ,435.792,,,,,,,,,,
07/10/2021,"72,437,499", $438.66 ,435.34,,,,,,,,,,
08/10/2021,"74,557,404", $437.86 ,434.735,,,,,,,,,,
11/10/2021,"65,233,285", $434.69 ,433.94,,,,,,,,,,
12/10/2021,"71,181,163", $433.62 ,433.93,,,,,,,,,,
13/10/2021,"72,973,979", $435.18 ,434.003,,,,,,,,,,
14/10/2021,"70,236,825", $442.50 ,435.339,,,,,,,,,,
15/10/2021,"66,260,210", $445.87 ,436.502,,,,,,,,,,
18/10/2021,"62,213,228", $447.19 ,438.357,,,,,,,,,,
19/10/2021,"46,996,827", $450.64 ,440.111,,,,,,,,,,
20/10/2021,"49,571,569", $452.41 ,441.862,,,,,,,,,,
21/10/2021,"41,305,438", $453.59 ,443.355,,,,,,,,,,
22/10/2021,"58,845,088", $453.12 ,444.881,,,,,,,,,,
25/10/2021,"45,214,507", $455.55 ,446.967,,,,,,,,,,
26/10/2021,"56,075,116", $455.96 ,449.201,,,,,,,,,,
27/10/2021,"72,437,997", $453.94 ,451.077,,,,,,,,,,
28/10/2021,"51,437,944", $458.32 ,452.659,,,,,,,,,,
29/10/2021,"70,162,424", $459.25 ,453.997,,,,,,,,,,
01/11/2021,"48,433,642", $460.04 ,455.282,,,,,,,,,,
02/11/2021,"48,908,417", $461.90 ,456.408,,,,,,,,,,
03/11/2021,"52,509,825", $464.72 ,457.639,,,,,,,,,,
04/11/2021,"52,847,087", $466.91 ,458.971,,,,,,,,,,
05/11/2021,"66,390,563", $468.53 ,460.512,,,,,,,,,,
08/11/2021,"50,405,194", $468.93 ,461.85,,,,,,,,,,
09/11/2021,"51,149,147", $467.38 ,462.992,,,,,,,,,,
10/11/2021,"69,429,653", $463.62 ,463.96,,,,,,,,,,
11/11/2021,"34,848,495", $463.77 ,464.505,,,,,,,,,,
12/11/2021,"53,466,654", $467.27 ,465.307,,,,,,,,,,
15/11/2021,"46,980,500", $467.43 ,466.046,,,,,,,,,,
16/11/2021,"48,857,502", $469.28 ,466.784,,,,,,,,,,
17/11/2021,"47,858,289", $468.14 ,467.126,,,,,,,,,,
18/11/2021,"50,625,607", $469.73 ,467.408,,,,,,,,,,
19/11/2021,"57,315,573", $468.89 ,467.444,,,,,,,,,,
22/11/2021,"72,761,954", $467.57 ,467.308,,,,,,,,,,
23/11/2021,"73,206,538", $468.19 ,467.389,,,,,,,,,,
24/11/2021,"61,858,813", $469.44 ,467.971,,,,,,,,,,
26/11/2021,"112,669,636", $458.97 ,467.491,,,,,,,,,,
