Date,Close,Volume,Average,,,,,,,,,,
26/01/2018, $170.93 ,"32,038,184",167.178,,,,,,,,,,
29/01/2018, $170.10 ,"37,277,849",167.739,,,,,,,,,,
30/01/2018, $168.70 ,"44,987,688",168.207,,,,,,,,,,
31/01/2018, $169.40 ,"42,449,199",168.568,,,,,,,,,,
01/02/2018, $167.96 ,"38,037,875",168.782,,,,,,,,,,
02/02/2018, $164.61 ,"68,478,082",168.609,,,,,,,,,,
05/02/2018, $158.12 ,"105,372,224",167.609,,,,,,,,,,
06/02/2018, $162.31 ,"118,537,891",166.889,,,,,,,,,,
07/02/2018, $160.21 ,"91,028,328",166.069,,,,,,,,,,
08/02/2018, $153.45 ,"94,184,831",164.579,,,,,,,,,,
09/02/2018, $156.10 ,"113,836,554",163.096,,,,,,,,,,
12/02/2018, $158.87 ,"63,050,637",161.973,,,,,,,,,,
13/02/2018, $159.69 ,"31,785,595",161.072,,,,,,,,,,
14/02/2018, $162.68 ,"52,107,431",160.4,,,,,,,,,,
15/02/2018, $165.70 ,"51,633,887",160.174,,,,,,,,,,
16/02/2018, $164.96 ,"62,256,291",160.209,,,,,,,,,,
20/02/2018, $165.29 ,"36,785,626",160.926,,,,,,,,,,
21/02/2018, $164.82 ,"41,161,779",161.177,,,,,,,,,,
22/02/2018, $164.80 ,"37,074,413",161.636,,,,,,,,,,
23/02/2018, $168.17 ,"50,096,916",163.108,,,,,,,,,,
26/02/2018, $170.40 ,"39,266,658",164.538,,,,,,,,,,
27/02/2018, $168.29 ,"42,209,873",165.48,,,,,,,,,,
28/02/2018, $167.21 ,"42,936,334",166.232,,,,,,,,,,
01/03/2018, $164.48 ,"76,809,904",166.412,,,,,,,,,,
02/03/2018, $165.99 ,"57,445,063",166.441,,,,,,,,,,
05/03/2018, $167.83 ,"38,540,207",166.728,,,,,,,,,,
06/03/2018, $168.54 ,"29,480,927",167.053,,,,,,,,,,
07/03/2018, $168.93 ,"34,609,407",167.464,,,,,,,,,,
08/03/2018, $169.86 ,"25,828,371",167.97,,,,,,,,,,
09/03/2018, $173.16 ,"38,310,546",168.469,,,,,,,,,,
12/03/2018, $174.08 ,"37,634,971",168.837,,,,,,,,,,
13/03/2018, $171.71 ,"55,638,925",169.179,,,,,,,,,,
14/03/2018, $171.68 ,"40,536,383",169.626,,,,,,,,,,
15/03/2018, $171.53 ,"28,810,366",170.331,,,,,,,,,,
16/03/2018, $171.02 ,"31,176,742",170.834,,,,,,,,,,
19/03/2018, $167.10 ,"71,395,061",170.761,,,,,,,,,,
20/03/2018, $167.65 ,"34,075,664",170.672,,,,,,,,,,
21/03/2018, $166.92 ,"43,863,543",170.471,,,,,,,,,,
22/03/2018, $162.80 ,"66,607,288",169.765,,,,,,,,,,
23/03/2018, $158.51 ,"80,110,392",168.3,,,,,,,,,,
26/03/2018, $164.40 ,"57,481,503",167.332,,,,,,,,,,
27/03/2018, $159.08 ,"78,889,105",166.069,,,,,,,,,,
28/03/2018, $157.25 ,"89,369,655",164.626,,,,,,,,,,
29/03/2018, $160.13 ,"68,692,566",163.486,,,,,,,,,,
02/04/2018, $155.51 ,"85,549,443",161.935,,,,,,,,,,
03/04/2018, $157.26 ,"64,090,049",160.951,,,,,,,,,,
04/04/2018, $159.74 ,"65,768,692",160.16,,,,,,,,,,
05/04/2018, $160.65 ,"43,054,868",159.533,,,,,,,,,,
06/04/2018, $156.63 ,"59,870,865",158.916,,,,,,,,,,
09/04/2018, $157.73 ,"41,810,380",158.838,,,,,,,,,,
10/04/2018, $161.21 ,"48,601,323",158.519,,,,,,,,,,
11/04/2018, $160.28 ,"41,622,139",158.639,,,,,,,,,,
12/04/2018, $162.21 ,"30,467,889",159.135,,,,,,,,,,
13/04/2018, $161.37 ,"44,604,892",159.259,,,,,,,,,,
16/04/2018, $162.60 ,"28,180,780",159.968,,,,,,,,,,
17/04/2018, $166.10 ,"35,111,169",160.852,,,,,,,,,,
18/04/2018, $166.44 ,"29,573,880",161.522,,,,,,,,,,
19/04/2018, $164.91 ,"34,705,692",161.948,,,,,,,,,,
20/04/2018, $162.30 ,"49,197,140",162.515,,,,,,,,,,
23/04/2018, $161.89 ,"33,040,646",162.931,,,,,,,,,,
24/04/2018, $158.46 ,"70,256,751",162.656,,,,,,,,,,
25/04/2018, $158.65 ,"52,089,323",162.493,,,,,,,,,,
26/04/2018, $161.99 ,"43,005,532",162.471,,,,,,,,,,
27/04/2018, $162.09 ,"51,043,406",162.543,,,,,,,,,,
30/04/2018, $160.94 ,"35,615,273",162.377,,,,,,,,,,
01/05/2018, $162.78 ,"36,513,529",162.045,,,,,,,,,,
02/05/2018, $161.82 ,"38,646,842",161.583,,,,,,,,,,
03/05/2018, $161.80 ,"60,337,134",161.272,,,,,,,,,,
04/05/2018, $164.87 ,"41,543,243",161.529,,,,,,,,,,
07/05/2018, $166.24 ,"32,500,152",161.964,,,,,,,,,,
08/05/2018, $166.07 ,"26,040,170",162.725,,,,,,,,,,
09/05/2018, $167.88 ,"29,122,718",163.648,,,,,,,,,,
10/05/2018, $169.62 ,"27,067,597",164.411,,,,,,,,,,
11/05/2018, $169.46 ,"24,688,847",165.148,,,,,,,,,,
14/05/2018, $169.75 ,"21,821,749",166.029,,,,,,,,,,
15/05/2018, $167.87 ,"49,361,638",166.538,,,,,,,,,,
16/05/2018, $168.98 ,"22,941,159",167.254,,,,,,,,,,
